name,id,comment,time,positive_prob,sentiment,pre_sentiment
刹那和一瞬,1724712373,好听的啊！,2019-12-19 21:57:02,0.711779,2,2.0
理想一九,255622591,挣着几千块的工资，可我还是充满希望，想和我的妹妹有一个美好的未来，都不要放弃，加油吧，为了能和她有一个属于自己的家。,2019-12-19 21:56:33,0.725204,2,2.0
SUPERqirhfbw,1612605395,这歌不错，非常喜欢，都设成铃声了,2019-12-19 21:54:37,0.964626,2,2.0
顾倾-玖,1732985582,好听,2019-12-19 21:54:27,0.595459,2,2.0
是王大C啊,1377399667,哇 仿佛一个活跃的高仿号,2019-12-19 21:54:13,0.763122,2,2.0
刘圣晶,257565442,麻雀虽小，五脏俱全！,2019-12-19 21:54:05,0.840087,2,1.0
purpose丶,105528596,你成仙我替你留守人间。啧啧啧,2019-12-19 21:54:04,0.477105,1,0.0
ll24-LXY,1378351090,你们睡了吗，我穷的睡不着,2019-12-19 21:53:54,0.310796,0,0.0
诺米橙子,1969896851,好,2019-12-19 21:53:42,0.747981,2,2.0
girl刘余,2044444748,关注大哥大，以后不迷路。,2019-12-19 21:53:05,0.357914,0,2.0
iG_Star,532935993,敢不敢睁开眼睛说话？李荣浩 我特么已经睁到最大了 ,2019-12-19 21:53:00,0.395804,0,0.0
笑中的泪滴,52775871,听过无数的道理，却仍旧过不好这一生,2019-12-19 21:51:45,0.233794,0,0.0
别捏安安脸,1371128858,活跃的像个假号 多多捂脸 ,2019-12-19 21:51:27,0.325688,0,0.0
这也太秀了趴,359880711,哥，我想向你请教追女生的方法！,2019-12-19 21:51:05,0.604784,2,2.0
熬夜大王王,437473116,来晚一步，虽然看到报道说有抄袭，但不能否认有才。我相信有些人是羡慕你的才华才会污蔑你。音乐无国界。,2019-12-19 21:50:50,0.895601,2,2.0
从此小小卑微,1703755880, ,2019-12-19 21:50:17, , ,1.0
最凉不过人心170526,493603925,难受 想哭,2019-12-19 21:49:39,0.235431,0,0.0
小鲸鱼的小仙女,482309148,好听。感觉有种怀旧的感觉。。,2019-12-19 21:49:03,0.621541,2,2.0
Crosscheck,316472240,真好，竟然还会有版权，还不是VIP 爱心 爱心 爱心 ,2019-12-19 21:48:52,0.889114,2,2.0
AMZHAIYING,1365673461,一听就喜欢 色 ,2019-12-19 21:48:44,0.769814,2,2.0
兰博睿123456,1996365240,即使生而不凡，但是，只要有理想就可以生而平凡,2019-12-19 21:48:38,0.734086,2,2.0
你的先生呐-,392558149,你别这么抠，好歹给别人吃口饭啊！！！,2019-12-19 21:48:34,0.0397741,0,0.0
无感_c,541774730,很好听,2019-12-19 21:47:30,0.63621,2,2.0
耀光Sky的弟弟,1969058741, 李荣浩,2019-12-19 21:46:59,1,1,1.0
狐狸未成精_Dfhv,2078483481,好 ,2019-12-19 21:44:25,0.747981,2,2.0
云端之上Music,1979934798,全程一人创作，才华鼓鼓掌 ,2019-12-19 21:43:51,0.75222,2,2.0
草莓是蓝色的1912,2066388431,相信海枯石烂，也许我笨蛋,2019-12-19 21:42:43,0.404631,0,0.0
皮老师788,290479063,听,2019-12-19 21:42:32, , ,1.0
先生您的钱掉了,1530490100,以前我觉得穷很可怕，后来发现知道自己为什么穷更可怕。,2019-12-19 21:42:14,0.084169,0,0.0
温66_文,1416260616,不要在该奋斗的年纪去安逸，要走出舒适圈,2019-12-19 21:41:12,0.649575,2,2.0
基佬森,1298073197,哥你的歌我都好喜欢。麻雀虽小五脏俱全，再卑微也是我自己，加油为了每个明天,2019-12-19 21:40:45,0.975475,2,2.0
我把你当作我的空气-,1322071253,收听了,2019-12-19 21:40:41,0.501241,1,1.0
东部张国荣,1365089895,李荣浩，你歌真的好听，声音很独特， 强 ,2019-12-19 21:40:28,0.781452,2,2.0
计算机系设计,2004952383,好的 浩浩,2019-12-19 21:40:22,0.754378,2,2.0
男人无所谓破,1346404192,好好听,2019-12-19 21:40:16,0.545272,1,1.0
小小嵩全身变,1877656048,平安要到了，提前祝福各位 多多大笑 ,2019-12-19 21:39:52,0.641495,2,2.0
蚩尤180203,1335019643,你们说浩哥能看到我吗？？？？,2019-12-19 21:39:29,0.0862626,0,0.0
NAXIER40,1627426048,好听,2019-12-19 21:39:21,0.595459,2,2.0
平淡才是珍,313289522,好呢！哥哥,2019-12-19 21:39:12,0.812139,2,2.0
symzdsxl,570489021,来晚了，但是赞美一定要有 亲亲 ,2019-12-19 21:38:12,0.812744,2,2.0
symzdsxl,570489021,新歌真的好好听啊,2019-12-19 21:37:56,0.785347,2,2.0
不呤不叮,331531099,许个愿 为了不看书而看书,2019-12-19 21:37:49,0.591123,2,2.0
绯闻男友180630,1505930922,终于有一天你的好人卡也会到期。,2019-12-19 21:35:37,0.562969,2,2.0
主角他不懂,550651172,加油，祝好运 ,2019-12-19 21:35:35,0.606663,2,2.0
钟小战,1849446734,浩哥求回复,2019-12-19 21:35:16,0.394697,0,1.0
AlanWaIkerthxue,1513695105,同城噢 ,2019-12-19 21:34:53,0.637534,2,2.0
你是年少的欢喜_Aiac,1967883345,有多少人跟我一样，一边在听歌一边充电，翻评论的，举起你们的手手 。,2019-12-19 21:34:31,0.465326,1,2.0
爱过狗1809,1587720597,不想看书,2019-12-19 21:34:21,0.323187,0,0.0
-她叫兔子,1710420260,爱了,2019-12-19 21:33:47,0.759079,2,2.0
今晚不想早睡哦,586594532,浩浩我爱你 憨笑 ,2019-12-19 21:33:44,0.569203,2,1.0
浮夸CC丶,127870141,hello 浩哥,2019-12-19 21:33:38,0.568688,2,2.0
招蘑菇的马里奥,280936110,真他妈好听,2019-12-19 21:33:19,0.547677,1,1.0
疯兔子lo,297634829,嗯，，，写给年轻人的歌这是,2019-12-19 21:32:47,0.538242,1,1.0
宇智波鼬o,1468335069,真好,2019-12-19 21:32:06,0.810456,2,2.0
夏雨微凉mms,1851240900,真好,2019-12-19 21:32:06,0.810456,2,2.0
夜半烟雨花千树_,267855753, 色 ,2019-12-19 21:32:04, , ,1.0
步兵带步枪,469751832,我就问你回不回,2019-12-19 21:31:38,0.147549,0,0.0
是阿千呀,584048701,就算是一只麻雀，偶尔也想飞到高空,2019-12-19 21:31:20, , ,0.0
走啊一起去流浪,348448218,麻雀也会成凤凰,2019-12-19 21:31:03, , ,2.0
鹤啸红尘_鹤舞琴音,278163958,麻雀也有明天的明天这两字总感觉味道差点,2019-12-19 21:30:41,0.633645,2,2.0
莫洛托夫警告,67134873,哈哈，是啊，真惨,2019-12-19 21:30:05,0.812077,2,2.0
张张枍伊,1467908936,要努力，要扎根在这里 要给你心爱的人幸福,2019-12-19 21:29:50,0.735248,2,2.0
么仄言,2082116425,支持,2019-12-19 21:29:39,0.81537,2,2.0
鹿慢慢兮,1573577057, 多多比耶 ,2019-12-19 21:29:27,0.630102,2,2.0
哇哈哈9520,427690310,我现在很想让自己变得完美。但若不变成一个居住着有理性生物的星球，又怎能做到呢？而那不正是每个人的目标吗？ 沙与沫,2019-12-19 21:29:10,0.526973,1,2.0
不在channel,131702939,高潮像赵雷的 我们的时光 ？,2019-12-19 21:29:06,0.526079,1,2.0
剑尘君,332712321,加油呀,2019-12-19 21:28:55,0.609514,2,2.0
不理黑暗不理光明,253576021,荣浩兄听过 Rox In The Box吗？,2019-12-19 21:28:09,0.263743,0,0.0
微风凉雨梦清幽,1554470781,李 你们休想从我这儿赚一分钱！！！ 大笑 ,2019-12-19 21:28:02,0.273395,0,0.0
从未_想过_忘记你,1392750870,哥，你操作太骚啊 多多笑哭 ,2019-12-19 21:27:22,0.456595,1,2.0
白纸上写你,1530939121,要是能国家包分配就好了,2019-12-19 21:27:13,0.448177,0,1.0
妳咬我阿,446544570,好听！！,2019-12-19 21:26:32,0.650498,2,2.0
南城柳下惠,298044697,啊，好喜欢的歌,2019-12-19 21:26:14,0.775631,2,2.0
忆伤190518,1856600052,谢谢，明白了,2019-12-19 21:25:22,0.747573,2,2.0
闪闪发光dapple,1961574498,要在大城市扎下根来，要挣大钱，要给你幸福。,2019-12-19 21:25:11,0.340579,0,1.0
onlyppppppp,423079268,电动车啥意思,2019-12-19 21:25:01,0.358808,0,0.0
NeteaseClub,134227939,我他妈自己挣得更大了,2019-12-19 21:24:58,0.334907,0,0.0
风梓3141592563,347142137,前几天暖和的时候，听着麻雀的叫声醒来，真好。,2019-12-19 21:24:44,0.901619,2,2.0
陪丁轶凡度过漫长岁月,128094986,2011年，江苏的高考作文题，拒绝平庸。破题的点在于人可以平凡，但不可平庸。平凡但不平庸，共勉。。。,2019-12-19 21:22:58,0.040939,0,0.0
平凡学业造就31最强,1536743665,我们一同学管这首歌叫家雀儿 大哭 大哭 大哭 大哭 大哭 ,2019-12-19 21:22:44,0.422178,0,1.0
HeFei_,570073342,以前自己向往着 安于现状 ，现在觉得 安于现状 是那种经历了生活所有磨难的人之后选择的一种安逸和对生活的释然。而现在的我只怕那种还未经历所经历的，就选择 安于现状 的生活。,2019-12-19 21:22:39,0.677744,2,0.0
雅曦1807,1508485620,你成仙，我替你留守人间你保护世界，我保护你异曲同工之妙,2019-12-19 21:21:20,0.578207,2,2.0
晨夕9925,480315507,乌云之中。。。我一直听成了，屋檐之中。。。麻雀本来飞得很低的嘛,2019-12-19 21:21:07,0.684941,2,0.0
凌辉ling,299086301,感谢 多多大笑 ,2019-12-19 21:20:25,0.908185,2,2.0
再也没有_____,52351412,明晚老友记,2019-12-19 21:20:23,0.542555,1,1.0
匸冂冂,292812772,您太好了。,2019-12-19 21:20:17,0.859994,2,2.0
那年夏天190318,1798060540,好听好听，就是好听！,2019-12-19 21:20:08,0.79343,2,2.0
醒着做梦--_,1857231813,同在人间谁不是麻雀,2019-12-19 21:19:00,0.17279,0,0.0
131030,269343124,洛尔迦 向罗马呐喊 “因为我们想要每天吃的面包，想要桤木的花朵和永久坦诚的温存，因为我们要求大地的意志能够实现，将它的果实分给所有的人。”,2019-12-19 21:18:25,0.794554,2,2.0
Surperman-Max,1985575666,留点时间，给自己，给自由,2019-12-19 21:17:59,0.602131,2,2.0
那年夏天190318,1798060540,好听,2019-12-19 21:17:36,0.595459,2,2.0
_予光_,380196376,可惜时光之里山南水北，你我之间人山人海。,2019-12-19 21:17:11,0.880337,2,2.0
恸犄,582875740,捉,2019-12-19 21:17:01,0.554723,2,2.0
平安信贷经理刘振,2072040844,什么时候能开吉林省开演唱会，我领我姑娘去看演出,2019-12-19 21:16:24,0.737902,2,2.0
_昵称_7,1640574404,甘于平凡却不甘 安静的溃败,2019-12-19 21:14:58,0.64204,2,2.0
Ethereal是个大辰鑫,295299383,期末考试全过,2019-12-19 21:14:34,0.609792,2,2.0
国人原创BGM音乐-木子,2010581144,喜欢听纯音乐的朋友都来支持一下我好吗？国人原创纯音乐作品，很不错的,2019-12-19 21:13:56,0.993419,2,2.0
徐世子扶墙而出,392078110,麻雀虽小五脏俱全。,2019-12-19 21:12:34,0.793242,2,1.0
亦湛,287015025,好好听 ,2019-12-19 21:12:19,0.545272,1,1.0
芪染,1298115920,一只麻雀也有明天,2019-12-19 21:11:51,0.68253,2,2.0
瘾rrrrr,379266118,我在电动车论坛等你 你却偷偷在网易云发了专辑,2019-12-19 21:11:19,0.398371,0,2.0
瘾rrrrr,379266118,听饿了！！！,2019-12-19 21:10:55,0.468421,1,0.0
深巷与凉薄-,265416299,麻雀虽小，但是他却想把他的全世界给你。 软肋。,2019-12-19 21:09:59,0.441904,0,0.0
二喜丸子加汤圆,622457172,句号，一切都会有明天 爱心 爱心 ,2019-12-19 21:09:56,0.814511,2,2.0
只愿得一人心CZ,601824090,周六加油 ,2019-12-19 21:09:21,0.590912,2,2.0
白桃乌龙来一杯,318797810,要相信麻雀也有明天，加油加油，一年会回来看一次评论，看看自己是否高飞了。如果没有赞，估计我也忘记我曾经留下这么一条评论，也会忘记曾许下这么一个承诺。 今天是2019.12.18，21世纪的最后一个冬天，虽然广州还是很热 ,2019-12-19 21:08:55,0.929193,2,2.0
圣吉奥秘,134159814,人生就是平凡的，但人并不是生而就平凡的。,2019-12-19 21:08:52,0.607868,2,2.0
一杯苦涩的烈酒,436155751,厉害了 生病 ,2019-12-19 21:08:31,0.326391,0,0.0
我7107,1637207870,我也觉得,2019-12-19 21:07:40,0.627474,2,2.0
陈泊欢,367941884,不该听的，这歌好听到单曲循环停不下来啊,2019-12-19 21:07:19,0.3893,0,0.0
凤宇是这辈子不能忘记的两个字,352942238,努力的飞吧 剩下的都交给翅膀吧,2019-12-19 21:07:16,0.519772,1,1.0
一张过去的CD693,1311524318,李荣浩，你一个人把全部事做了，你还是给别人留点稀饭钱！,2019-12-19 21:07:01,0.227918,0,0.0
寒水石1803,1390825755,鹏程万里直上云霄！,2019-12-19 21:06:47,0.561001,2,1.0
何必在忆170506,480683328,一日为了三餐，麻雀也有明天 流泪 ，会有吗？,2019-12-19 21:06:20,0.428616,0,0.0
AbbyPink-,290144729,即使是只麻雀 可也有翅膀可以飞翔 ,2019-12-19 21:06:12,0.647411,2,2.0
看透看淡落寞,1587227853,最喜欢李荣浩,2019-12-19 21:06:01,0.915106,2,2.0
寒水石1803,1390825755,成年人的崩溃只在那一瞬间，加油陌生人！,2019-12-19 21:05:15,0.343256,0,0.0
医圣南宫天,479292036,这首歌啥寓意啊,2019-12-19 21:05:06,0.573854,2,1.0
李辛格,123770314,天会晴就会暗,2019-12-19 21:04:58,0.594891,2,2.0
布朗啊付的,1459076372,我飞翔在乌云之间，你再美我都不看一眼,2019-12-19 21:04:20,0.565445,2,0.0
寒水石1803,1390825755,我在想民政局什么时候能发对象,2019-12-19 21:03:30,0.532036,1,0.0
美丽是个错误i,334160028,曾经无聊的一句一句听歌词，现在只想听听歌，管他唱的是什么 晕 ,2019-12-19 21:03:29,0.0898231,0,0.0
木头人180,1564381679,一给我里giaogiao一给我里giao,2019-12-19 21:03:23,0.562931,2,2.0
木头人180,1564381679,麻雀也有明天,2019-12-19 21:03:07,0.674607,2,2.0
星空-渺渺,2069415640,好喜欢这个歌 多多可怜 ,2019-12-19 21:02:18,0.703503,2,0.0
网瘾少年没有爱情,338456182,全世界都可以对不起她，但是要她对你好，你就不可以做对不起她的事。,2019-12-19 21:02:05,0.0431137,0,0.0
落00尘,1483895059,生日快乐，我也是今天过生日，也就我的爸妈和姐姐知道。,2019-12-19 21:02:01,0.829158,2,2.0
名字长点可以勾引到漂亮的小姐姐,66954214,麻雀也有明天， 憨笑 ,2019-12-19 21:01:53,0.700906,2,2.0
撒冷小后街,292808285,比心心,2019-12-19 21:01:10,0.610475,2,1.0
寒水石1803,1390825755,最起码能飞了，能俯视大地了啊 ,2019-12-19 21:01:03,0.525354,1,1.0
FunnyBunny12,511673895,全能型歌手 大笑 ,2019-12-19 20:59:53,0.538444,1,1.0
Zbuuer,341951452,来了,2019-12-19 20:59:26,0.596392,2,2.0
大虾酱zz,122215651,我是在输，不是认输。,2019-12-19 20:58:55,0.240484,0,0.0
M丶度七,375367502,好听耶。。 爱心 ,2019-12-19 20:58:38,0.706069,2,2.0
壹贰叁_r8Gu,1708631055,生日快乐，这世界很温暖,2019-12-19 20:58:23,0.671505,2,2.0
是千玺味的呀,1546111820,生日快乐,2019-12-19 20:58:23,0.562611,2,2.0
夏-沙,384571786,啊啊啊啊，刚刚看了网易首页麻雀的动图，特意搜 你说 ，原来叫 麻雀 ，居然是李荣浩新歌 大哭 ,2019-12-19 20:58:12,0.338907,0,0.0
寒水石1803,1390825755,985 211 双一流，加油,2019-12-19 20:58:11,0.805014,2,2.0
劉胖胖胖子啊,1741225664,小眯眼唱的还不错， ,2019-12-19 20:57:53,0.725654,2,2.0
神仙姐姐shr,1732061502,生日快乐哦，不只生日,2019-12-19 20:57:13,0.746269,2,2.0
硪想要两颗西柚,370869622,忍不住单曲循环了几十遍，学习效率老高了,2019-12-19 20:56:55,0.664606,2,2.0
请叫我长颈鹿zz,319724972,倒计时一天了，一年了，啥都没学到,2019-12-19 20:56:49,0.494129,1,0.0
-Dohkyungsoo_,418123775,加油,2019-12-19 20:56:38,0.576334,2,2.0
-丁方方不方,1733771125,随机点开一个歌单点了随机播放就切出去了，听着听着觉得很好听就切回来看看是什么歌。来夸一夸。,2019-12-19 20:56:38,0.825618,2,2.0
想长到一米八的女孩子,1477823084,这个世界，没有偶然。在找到合适的人之前，唯一需要做的，就是让自己足够的优秀。,2019-12-19 20:56:05,0.985232,2,2.0
后撤步磨鞋底,322899114,有多少次波涛汹涌自己才懂，为你留守人间，你却终将飞去雪山,2019-12-19 20:55:17,0.692751,2,2.0
思凡神游无厘头c,351167902,越听越有瘾,2019-12-19 20:54:24,0.541424,1,2.0
突然发现我还没有名字,345683389,麻雀虽小五脏俱全，瞬间想起高中地理老师,2019-12-19 20:54:13,0.855463,2,2.0
Lemon琦琦琦,1607463025,一生能为自己而活的有几人。,2019-12-19 20:53:56,0.693341,2,2.0
听尽浮沉,1496343315,安徽人顶起来,2019-12-19 20:52:30,0.643399,2,2.0
那些小屁事儿,1546327315,要幸福啊,2019-12-19 20:52:00,0.798244,2,2.0
过往无闻,1543472740,白白胖胖充满希望可可爱爱没有脑袋,2019-12-19 20:51:08,0.802219,2,2.0
滴哩答啦哔啦,274391311,给年轻人八条建议 1.谈恋爱首先要找你爱的，如果结婚就要找爱你的 2.千万别输在”等 这个字身上 3.永远留住30 的神秘 4.不要低估任何一个人 5.别把没教养当做有气场 6.谈恋爱可以穷，结婚不可以 7.谈恋爱一定要找我 8.牢记第7条，前6条没什么卵用.,2019-12-19 20:51:06,0.750813,2,2.0
舌头会游泳哦,1623966990,陌生人 ,2019-12-19 20:50:31,0.538832,1,1.0
初酒囍,444861084,生日快乐 ,2019-12-19 20:50:26,0.562611,2,2.0
婠矜影,558173701,生日快乐，要开开心心的哦,2019-12-19 20:49:42,0.814178,2,2.0
西西歪女朋友,1565259645,生快啊,2019-12-19 20:49:39,0.751854,2,2.0
我有过一匹马,249646994,生日快乐 吃个面吧 可爱 ,2019-12-19 20:49:31,0.676472,2,2.0
李林储,1840445728,翻唱的呢,2019-12-19 20:49:31,0.677435,2,2.0
狗蛋儿bvb,1425870096,哥，我家里也叫我杨航,2019-12-19 20:49:23,0.678079,2,2.0
南风北巷j,1681120971,跨越山海，任觉得人间值得,2019-12-19 20:49:19,0.879553,2,2.0
幼儿园壹枝花,539906007,生日快乐鸭。。要开心哦。,2019-12-19 20:48:43,0.878731,2,2.0
管他六年八年,1360647349,我杨航啊，在这世界上活了23年今天啊只有我自己知道我过生日,2019-12-19 20:47:32,0.743738,2,2.0
再难遇辰风,2070582288,遇见是故事的开始 也是离别的倒计时.,2019-12-19 20:46:47,0.71699,2,2.0
-壹只鹿-,454081472,虽是平凡，但我感激生活里的小乐趣和小美好，人生中阴郁艰难的时刻大多是凭借那些温暖抚慰着 悄无声息地陪伴着走下去的。比如，下班后看到的陌生人的搞笑视频，洗完澡后的干净舒服，临睡前收到的关心，听到朋友们过得很好。生活会慢慢优待我们的吧，我喜欢这样的平凡。,2019-12-19 20:46:40,0.993536,2,2.0
再难遇辰风,2070582288,世上最美的风景都不及回家的那段路.,2019-12-19 20:46:36,0.59767,2,2.0
