name,id,comment,time,positive_prob,sentiment
中国Nike耐克,1883748756,“在我家乡那边，别人借钱十两，便要还上十二三两，我的剑术是你教的，现在我还给你，再废去一手一足，够了吗？”这个穷酸的木剑游侠啊，到最后折去了木剑，离开了这座江湖“不练剑了。”,2019/12/13 13:30,0.298746,0
宁男人,2043980396,师。。师。。师傅，什。。什么叫自燃！,2019/12/13 13:29,0.678657,2
锦衫鸢,1704982468,脑补了下可怜小徒弟被抛弃在雪山下孤苦伶仃濒临死亡，强大俊美的师傅下山时正好碰到就顺手捡回了家，结果辛辛苦苦养起来的小崽子一次下山之后不知道被哪个坏蛋勾了魂去，整天盼着离开他。徒弟决了心要下山，两人一言不合动了手，师傅像从前教导徒弟时一样心软故意败下阵来。徒弟下山之后，就再没回来,2019/12/13 13:28,0.482311,1
万千星辰掬在手,1911989403,“在我家乡那边，别人借钱十两，便要还上十二三两，我的剑术是你教的，现在我还给你，再废去一手一足，够了吗？”这个穷酸的木剑游侠啊，到最后折去了木剑，离开了这座江湖“不练剑了。”,2019/12/13 13:27,0.298746,0
顾17宸,2013731450,师父喜欢茶叫做乌龙喜欢穿的衣服是中国红,2019/12/13 13:26,0.913084,2
悲伤的复仇者,1759038837,严重怀疑是位和尚师傅写的词 多多捂脸 多多捂脸 多多捂脸 ,2019/12/13 13:26,0.0692791,0
胖胖小樱浆,1703937765,小洛是谁,2019/12/13 13:25, , 
只听许美静,107447928,骑牛的洪洗象，双刀的徐凤年,2019/12/13 13:25,0.713518,2
宝贝收藏我第一个歌单好吗,510411099,十六岁的感情 即使是错误的 也是最难忘的 心碎 ,2019/12/13 13:25,0.736561,2
沁失,1468130875,以前999点的红心 现在 哈哈,2019/12/13 13:24,0.73868,2
訤言,411202621,东西，咱们寺里有两个禅，我都不学，你便是我的禅，秀色可参。 两禅寺小和尚吴南北。,2019/12/13 13:23,0.608237,2
梁伯懿,1393064455,这个人的主页照片真特么可爱,2019/12/13 13:23,0.646245,2
bx笔芯,1335088850,听到这首歌，就想到一夜新娘,2019/12/13 13:23,0.581921,2
Mrwaiiter,504260652,这段爱了 小师叔,2019/12/13 13:23,0.49479,1
只听许美静,107447928,雪中悍刀行,2019/12/13 13:22,0.50925,1
电波女孩冲冲冲,277482863,我还看热评出处,2019/12/13 13:21,0.525299,1
i亦邪,2014195654,小鹿它已经死了我保证它不会乱撞了,2019/12/13 13:21,0.102456,0
onerlj,606598471,前面大部分人会看不了，你慢慢看，里面可能会有你心中向往的江湖,2019/12/13 13:19, , 
西诀i,337831426,天不生我李淳罡，剑道万古如长夜,2019/12/13 13:17,0.546046,1
当风落定,346049326,男主 徐凤年女主。。。,2019/12/13 13:17,0.321581,0
当风落定,346049326,小说 雪中悍刀行,2019/12/13 13:16,0.515085,1
该死的是我,388563348,“ 黄蛮儿 为师本事就这么点 学不来开天门 连开天眼也是这般勉强 ”“ 若是仍然无法为你挡下天劫 莫怪师父啊 ”世人羡长生 道人修清净 老人在生前最后一刻 记起了前几年山脚道观里自己徒弟的打鼾声 一点都不清净啊 可却是让老人最怀念 祥符元年的冬末 天师府池中那朵位于最高处的紫金莲 枯死,2019/12/13 13:16,0.21707,0
青年陈,364235619,待我生羽翼，万里御长风,2019/12/13 13:15,0.541738,1
当风落定,346049326,不是 你要看耽美的话杀破狼还不错,2019/12/13 13:15,0.342808,0
大可与霸霸,1420451258,真的是一个有一百层楼那么高的高手。”说完这句话后，天地异象骤起。一栋栋高楼撕裂飞升，一堵堵石墙被撕裂向上，一棵棵树木拔根破土上浮 夹杂有城内全部的兵器。几乎所有死物都升入天空。然后在这个小屋顶上，他腰佩狭长木刀，小地瓜拎着短小木刀。这一对父女啊,2019/12/13 13:14,0.277805,0
大可与霸霸,1420451258,徐凤年依然泪流不止，但是笑意越来越多。小地瓜，我找到你了。徐凤年长呼出一口气，正要放开手脚大战一场，突然被她扯了扯袖口，他蹲下身，满眼疑惑。她抽了抽鼻，抬起小手，帮他擦掉眼泪。徐凤年凝视着他的闺女，在他眼黝黑黝黑却比世上所有孩都要漂亮的小地瓜，微笑道 “你没有吹牛哦，你爹徐凤年,2019/12/13 13:13,0.889597,2
清淮vc,370721154,倘若我问心有愧呢,2019/12/13 13:13,0.559922,2
沁失,1468130875,怎么突然就火了 我滴天 多多捂脸 ,2019/12/13 13:11,0.394425,0
该死的是我,388563348,若本世子身死，徐骁必叫你广陵满城尽悬北凉刀，信否？,2019/12/13 13:10,0.0847342,0
渡难渡己,379742138,在老子家乡那边，借人钱财，借你十两就还得还十二三两，我温华的剑，是你教的，我废去全身武功，再还你一条手臂一条腿！”,2019/12/13 13:10,0.242933,0
渡难渡己,379742138,在老子家乡那边，借人钱财，借你十两就还得还十二三两，我温华的剑，是你教的，我废去全身武功，再还你一条手臂一条腿！” 他在院中，就对那个黄老头说了这么一句话。 然后这个雪中血人在拐角处颓然蹲下，手边只剩下一柄带血木剑。 年轻游侠儿泪眼模糊，凄然一笑，站起身，拿木剑对,2019/12/13 13:10,0.0668453,0
逢人间,2062913979,雪中！,2019/12/13 13:09,0.602693,2
一杯酌酒笑红尘,1745821959,大将军左边第三个兵报道,2019/12/13 13:09,0.507263,1
该死的是我,388563348,世间文字八万个 唯有情字最杀人,2019/12/13 13:09,0.614655,2
林染_vfGm,2039402083,也许。,2019/12/13 13:08,0.379026,0
栀北愈,1964989694,我写春秋以敬天地，天地自然敬我。,2019/12/13 13:06,0.654041,2
好冷来了,484860809,想你了,2019/12/13 13:06,0.377851,0
xyq20021008,1445545361,鲁迅先生,2019/12/13 13:05,0.546003,1
果果爱吃桃儿,1782767318,什么孜然？鲲之大，得用两个烧烤架，一个孜然，一个麻辣 ,2019/12/13 13:05,0.477049,1
不靠譜丶青年1811,1671304303,我有一剑可搬山,2019/12/13 13:04, , 
绾十一_,1493085137,我不爱听突然火的歌所以错过了这首啊没想到是雪中，，我枯了,2019/12/13 13:03,0.578798,2
身骑白马过三关灬,251212643,徐骁嫡长子，徐凤年在此求死！,2019/12/13 13:02,0.505007,1
芒果皮不好剥,535826468,嘿 师父,2019/12/13 13:02,0.613941,2
渡难渡己,379742138,我喷！我雪中大军何在！！！,2019/12/13 13:02,0.411438,0
逍遥自在191006,2003915946,雪中悍刀行,2019/12/13 13:01,0.50925,1
可爱鬼甜甜的梦,1770462016,好听,2019/12/13 13:01,0.595459,2
净雪丶寒阳,1339490129,我不求道，道自然来,2019/12/13 13:01, , 
小丑粑粑,279679570,我雪中也要火了么 色 ,2019/12/13 13:01,0.500508,1
Monsters_J,546277764,今日解签，宜下江南。,2019/12/13 13:01,0.532394,1
是苏洛_SULUO,1756128432,我愿，为徐脂虎，再证道三百年,2019/12/13 13:00,0.501409,1
爱意藏山海,1571700612,好好听,2019/12/13 12:59,0.545272,1
子陌是肖战老婆,1715072745,好好听,2019/12/13 12:58,0.545272,1
小二-给公子上酒-,398253101,我有一剑仙人跪，你他娘的跪不跪 居然炸出来这么多雪中同好，我太开森了 列位江湖见！,2019/12/13 12:58,0.322847,0
小二-给公子上酒-,398253101,吹一句骑牛的帅爆,2019/12/13 12:56,0.773346,2
林对象,1409534548,师傅 孜然？吃肉经常要洒的那个孜然啊！,2019/12/13 12:55,0.863903,2
暗殇Y181001,1618469508,真好听！！,2019/12/13 12:54,0.604126,2
不痛不痒131,132535425,多撒孜然,2019/12/13 12:54,0.566759,2
卡萨渡,599935794,好喜欢里面混着的女声啊 好温柔,2019/12/13 12:53,0.937595,2
我是jy的流氓兔,428865526,大师们出山的出山，下山的下山！看来江湖会掀起“腥风血雨”,2019/12/13 12:53,0.577821,2
是一只小恶魔,1779186634,从抖音上过来的，哇哦 超喜欢这首歌 可爱 ,2019/12/13 12:53,0.889833,2
易大虾噢,287425286,洪洗象 看雪中，真的会泪目,2019/12/13 12:52,0.505407,1
剑从雪中来卞,1883106904,世子 这次风紧不扯乎了,2019/12/13 12:51,0.191925,0
猫柄儿,609345770,金刚芭比,2019/12/13 12:51,0.538347,1
剑从雪中来卞,1883106904,我看到老黄坦然赴死就爱上了,2019/12/13 12:51,0.543438,1
ABLYself,1336026794,我一开始就觉得挺好听的 看了评论去看了雪中悍刀行，看了之后越发觉得这首歌真的很适合这个小说，让我不由想到里面的人物，有些感动。可能没看过的才会觉得这首歌很口水吧,2019/12/13 12:51,0.962287,2
小二-给公子上酒-,398253101,哈哈哈我也是！死不入坑,2019/12/13 12:51,0.26858,0
讨厌的人儿阿,446207990,脑海中故事已经成型了,2019/12/13 12:51,0.691889,2
月亮睡在雾里,1446956003,两座剑阵，两气呵成，百年意气，三口吐尽,2019/12/13 12:50,0.138682,0
Amber-yjyy,591718467,那我接着看，哈哈,2019/12/13 12:50,0.825679,2
娇曲曲曲,379054616,为什么叫小落,2019/12/13 12:50,0.326873,0
我将无无,1843179523,风紧扯呼,2019/12/13 12:49, , 
_洛枳吖,483220925,也不知道为啥，一听到这个音乐，就想到王也，可我根本就没看过一人之下呀 ,2019/12/13 12:49,0.389857,0
Benjamin2016,253077677,人生七十古来稀，十年少小，十年老弱。还有五十年，五十年再分成日夜，只有二十五年的光景了 9125天 。再加上刮风下雨，三灾六病，人这一辈子还能剩下多少好日子？,2019/12/13 12:48,0.142069,0
阍亾亼,1436038848,孜然？自然？,2019/12/13 12:48,0.441927,0
丢三落四董先森,102151655,这首歌有什么故事吗,2019/12/13 12:47,0.414139,0
安暖静静,1319035702,我喜欢星期二，因为星期二有我喜欢的地理课。但我更喜欢星期四的下午，因为那天下午，微风不燥，阳光正好。那时的你来得刚刚好。,2019/12/13 12:47,0.976671,2
1376_udyU,2072876795,好好听呀,2019/12/13 12:46,0.5895,2
等一个湫,1531547553,我爱你！,2019/12/13 12:45,0.619783,2
酒酿小圆子爱西米露,610062630,这活的赏，这活不好办，这是技术活！,2019/12/13 12:45, , 
会飞的小馒头呀,499392855,雪中悍刀行！强推！,2019/12/13 12:44, , 
西瓜皮Qc,67014810,每次一看歌名都是 要不要下山 要不要常态 哦 不对！歌名是下山 歌手是要不要买菜。,2019/12/13 12:44,0.423297,0
小二-给公子上酒-,398253101,我很怕看到小说拍成电视剧 拍之前每个人都是我想象的样子，拍出来就算我不喜欢那个演员，也会忍不住带入那个人的样子，就很难受。,2019/12/13 12:43, , 
桃桃小哥,262477264,突然想起孙贼王野了哈哈,2019/12/13 12:43,0.799549,2
会飞的小馒头呀,499392855,雪中！！大爱！,2019/12/13 12:43,0.916623,2
我叫阿良一善良的良,115769088,别看 会中毒 前提是你能细心看进去,2019/12/13 12:43,0.663889,2
灬冥落,360204880,为什么有关雪中的评论都这么优秀，赞不过来了 多多捂脸 ,2019/12/13 12:40,0.841187,2
雨中那孤独的身影,267893711,有小说吗？ 拜 ,2019/12/13 12:39,0.373916,0
蛙蛙酱酱,1345503679,咋看哭了,2019/12/13 12:39,0.213602,0
南殇久离,1565647478,洪洗象转世，这里烽火写的真好。,2019/12/13 12:39,0.832627,2
你要吃火锅吗w,391731253,江南好，最好是红衣。 人生但苦无妨，良人当归即好。 雪中悍刀行 ,2019/12/13 12:38,0.948133,2
快乐的一只小甜饼,105338111,想到出山,2019/12/13 12:38,0.601115,2
PoleQ,556685400,他说 我不想飞天得道成仙了,2019/12/13 12:37,0.334753,0
辉手拒绝,391206506,王也,2019/12/13 12:37,0.537356,1
hseoy,568862236,北凉，抽刀,2019/12/13 12:37,0.393503,0
若水弱水-,283524507,鲁迅的话字字珠玑,2019/12/13 12:37,0.622073,2
你应该睡了吧,420011038,庭有枇杷树，吾妻死之年所手值也，今已亭亭如盖矣。,2019/12/13 12:36,0.455947,1
渡千川_,1522683345,去年是出山，今年是下山，明天该是炸山了,2019/12/13 12:36,0.533504,1
苦行僧AL,570177022,我奇筋异脉力破天，一身正气荡人间！,2019/12/13 12:36,0.422295,0
zwyeah,40220705,我喜欢看偷香高手,2019/12/13 12:35,0.825663,2
如行雲流水那般,1565862186,有个调调好像后弦的小白啊！！！！ 呆 呆 呆 呆 呆 ,2019/12/13 12:35,0.792057,2
农农坤坤农农坤坤,1455875418,有没有人是某音来的,2019/12/13 12:35,0.510421,1
排位A,1417626378,徐凤年长呼出一口气，冷哼一声，走出祭坛，与道士擦肩而过的时候微微驻足，问道 “你觉得我姐，如何？”自打记事起就在这琉璃世界里捧黄庭倒骑牛看云卷云舒的道士，轻轻道 “最好。”,2019/12/13 12:34,0.348641,0
随风i1711,1295009754,这是一部特别好看的小说！,2019/12/13 12:34,0.816456,2
----570----,270249336,20年应该叫归山,2019/12/13 12:34,0.475612,1
小二-给公子上酒-,398253101,书友太多了呀，就很容易共鸣。刷b站经常也是整屏弹幕的剑来，其实跟雪中一点关系没有哈哈哈，可以看一下，绝对不会失望。,2019/12/13 12:33,0.239596,0
s佐助先生s,1774965871,2018出山，今年下山，2020上山,2019/12/13 12:32,0.639347,2
TSDS丶Wrath,115071636,每个人心中都有自己的好歌不是吗？我觉得吧，有人喜欢就足够了。,2019/12/13 12:31,0.770178,2
姜逸然哥哥,1453110813,什么叫孜然师傅 没吃过烧烤。？,2019/12/13 12:31,0.240953,0
aicncheng,258901832,听前两句，给人的感觉，就是演唱者的牙齿被粘胶粘住了。,2019/12/13 12:31,0.463103,1
小萌小萌脑袋懵懵,1682004710,第一遍 唱的什么玩意儿这是！现在 我左手一式太极拳，右手一剑刺身前 ,2019/12/13 12:30,0.53373,1
小畅不会唱歌,1782070229,我叫小落,2019/12/13 12:29,0.408802,0
鱼_幼薇,424331122,你得耐着性子看，后面很好看,2019/12/13 12:28,0.706722,2
但为君故-----,1381895764,往后看呀,2019/12/13 12:27,0.552654,2
何妨已,285780110,余地龙不是真无敌，世间还有苟有方。,2019/12/13 12:27,0.519401,1
时光陈旧诺言依新,506281175,我只想当爽甲 轩辕大磐,2019/12/13 12:27,0.628237,2
何妨已,285780110,今日解签，宜下江南，只因江南有红衣。,2019/12/13 12:26,0.620077,2
入梦梦梦梦,1996555990,如果你决定要去踏遍人间万里山河也不要忘记回来拥抱我.,2019/12/13 12:25,0.4274,0
今晚十点桥头见丶,361575224,让我想到了那个金刚芭比 大哭 ,2019/12/13 12:25,0.544065,1
摘几颗星星佐酒,1720340419,不是....啥玩意都雪中悍刀行？有这段？你在网易云看的雪中？,2019/12/13 12:23,0.0484554,0
一世逍遥171017,570772787,这个播放器的评论功能真强大，我硬生生在里面把雪刀又看了一遍,2019/12/13 12:23,0.661009,2
Guess1710,509245468,技术活 没法赏,2019/12/13 12:22,0.397034,0
pick凯,1303093072,去年出山，今年下山，明年炸山，后年山没了 多多捂脸 多多捂脸 多多捂脸 ,2019/12/13 12:21,0.716827,2
驴蠢,271548560,要想练就绝世武功，就要忍受常人难忍的痛 葵花宝典 ,2019/12/13 12:21,0.211251,0
yingxin1901,1740065412,好听爆了！循环,2019/12/13 12:19,0.659377,2
衍一啊,411007360,这一年青羊宫山巅观音亭，徐凤年走向那面恶至极的中年女冠，伸手擦去她满脸泪水，总也擦不干净，他便一直擦下去，哽咽着温柔道 “姑姑好看，姑姑不哭。”,2019/12/13 12:19,0.134887,0
云村备选村花,318863683,孜然 孜然就是烧烤时撒的孜然,2019/12/13 12:19,0.578892,2
衍一啊,411007360,那一年，徐字王旗下，覆甲女婢单膝跪地，接过一捧桑椹，那孩子帮她擦去眼角泪水，柔声说道 “姑姑，别带面甲了，谁说你不好看，凤年就打他们的嘴巴！现在凤年还小，就算打不过，等有力气了，肯定要跟他们打架的！喏，这是我摘来的，姑姑不哭，吃桑椹。”,2019/12/13 12:19,0.0888154,0
红笺寄予相思人,439395650,E去不复返,2019/12/13 12:18,0.544797,1
三茶鸩酒,1302786014,雪中悍刀行，我还看过，你不说我都没想到哪那去，我白读了...,2019/12/13 12:17,0.180396,0
此人很烦,603137889,雪中一生爱,2019/12/13 12:17,0.7702,2
jester1911,2047087767,是肖战唱的。,2019/12/13 12:17,0.600041,2
鴞潟,555073054,还搁这e呢,2019/12/13 12:16,0.54339,1
变态的占有欲,544648608,键来！,2019/12/13 12:15,0.579374,2
你可以叫我宁采臣,261787423,小绿袍儿,2019/12/13 12:14,0.515127,1
你别再失望,499360024,骑牛的胆子特别小，连虫子都不忍踩死，说这不符签。其实什么也不怕，最怕让你伤心。,2019/12/13 12:14,0.0226022,0
要和舰长睡午觉吗,476958164,？？？剑不是王仙芝弄断的吗,2019/12/13 12:14,0.191241,0
啊义义,1434952607,我温华的剑，是你教的，我废去全身武功，再还你一条手臂一条腿。,2019/12/13 12:13,0.563388,2
饶之怀白,1454791963,路人甲。。。,2019/12/13 12:11,0.50111,1
Sasdino,35873758,不成天下第一不下山。,2019/12/13 12:11,0.123757,0
小林家的托尔喵,428303706,我是一只泰迪犬 ,2019/12/13 12:10,0.519787,1
用户115529347,115529347,玄武当兴，兴在玉斧,2019/12/13 12:09,0.475453,1
衍一啊,411007360,黄鹤？他不是带着他的小姨子跑了么？,2019/12/13 12:08,0.152041,0
摘几颗星星佐酒,1720340419,是洪洗象哦，齐玄帧是他前世，吕洞玄是他前世的前世,2019/12/13 12:06,0.748497,2
拥风鸽羽,1727257746,一杯酒，敬温华，少年聊笔江湖梦。一杯酒，敬老黄，劣马黄酒六千里。一杯酒，敬轩辕，莫道书生无胆气。一杯酒，敬义山，空留青史颂玄机。一杯酒，敬徐骁，生当人屠死鬼雄。一杯酒，徐凤年，此生逍遥天休问。一杯酒，李淳罡，青锋三尺笑红尘。一杯酒，李当心，我自如来亦如去。,2019/12/13 12:06,0.7145,2
